Time,Range,Magnitude
119.533,123.0,5556.0
119.597,124.0,4884.0
119.661,124.0,4560.0
119.725,125.0,4554.0
119.789,125.0,4913.0
119.853,125.0,5251.0
119.917,125.0,5730.0
119.981,126.0,6084.0
120.053,126.0,6206.0
120.117,127.0,6375.0
120.181,128.0,6474.0
120.245,92.0,6454.0
120.308,92.0,6517.0
120.371,92.0,6478.0
120.434,93.0,6349.0
120.497,93.0,6404.0
120.561,93.0,6664.0
120.624,93.0,6830.0
120.688,92.0,6834.0
120.752,92.0,6876.0
120.816,92.0,6965.0
120.88,92.0,7057.0
120.944,91.0,7127.0
121.019,129.0,7127.0
121.083,128.0,7185.0
121.147,127.0,7464.0
121.21,127.0,7686.0
121.274,126.0,7970.0
121.338,126.0,8310.0
121.402,126.0,8343.0
121.466,126.0,8165.0
121.53,126.0,7831.0
121.594,126.0,7675.0
121.657,126.0,7524.0
121.72,126.0,7284.0
121.783,127.0,6436.0
121.847,91.0,5683.0
121.91,92.0,5144.0
121.974,93.0,4833.0
122.048,92.0,4585.0
122.112,129.0,4333.0
122.176,127.0,4501.0
122.24,125.0,4802.0
122.304,123.0,5346.0
122.368,122.0,5707.0
122.432,122.0,5835.0
122.496,122.0,5724.0
122.559,122.0,5435.0
122.623,122.0,5000.0
122.687,123.0,4641.0
122.751,124.0,4075.0
122.815,125.0,3455.0
122.879,92.0,3213.0
122.943,94.0,3813.0
123.017,95.0,4105.0
123.08,94.0,4628.0
123.143,94.0,5294.0
123.206,93.0,5848.0
123.269,92.0,6508.0
123.332,91.0,6815.0
123.396,127.0,7242.0
123.46,127.0,7820.0
123.524,126.0,8356.0
123.588,126.0,8584.0
123.651,127.0,8589.0
123.715,127.0,8326.0
123.779,127.0,8024.0
123.843,128.0,7878.0
123.907,128.0,7919.0
123.971,128.0,7664.0
124.046,129.0,7341.0
124.11,91.0,7096.0
124.174,91.0,7100.0
124.237,91.0,7104.0
124.3,128.0,7075.0
124.363,91.0,7247.0
124.426,91.0,7275.0
124.489,91.0,7050.0
124.552,91.0,7049.0
124.615,91.0,7105.0
124.678,129.0,7243.0
124.742,128.0,7448.0
124.806,127.0,7695.0
124.87,127.0,7803.0
124.933,127.0,7874.0
125.007,127.0,8104.0
125.07,126.0,8481.0
125.133,126.0,8826.0
125.196,125.0,8965.0
125.259,125.0,8878.0
125.323,125.0,9047.0
125.387,125.0,9200.0
125.451,125.0,9291.0
125.515,125.0,8991.0
125.579,125.0,8426.0
125.643,126.0,7814.0
125.706,127.0,7462.0
125.77,127.0,7114.0
125.833,128.0,6776.0
125.896,92.0,6376.0
125.959,92.0,5898.0
126.033,93.0,5410.0
126.097,92.0,5114.0
126.161,92.0,4757.0
126.224,128.0,4774.0
126.288,126.0,5332.0
126.351,124.0,6076.0
126.415,123.0,6714.0
