Time,Speed0,Speed1,Speed2,Speed3,Speed4,Speed5,Magnitude0,Magnitude1,Magnitude2,Magnitude3,Magnitude4,Magnitude5
673.641,12.2,24.4,0.0,0.0,0.0,0.0,24.4,13.0,0.0,0.0,0.0,0.0
673.713,24.4,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0
673.784,12.2,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0
674.274,12.2,24.4,36.6,0.0,0.0,0.0,27.5,17.9,7.5,0.0,0.0,0.0
674.347,12.2,24.4,0.0,0.0,0.0,0.0,20.5,8.8,0.0,0.0,0.0,0.0
674.419,-12.2,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
674.630,12.2,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0
674.770,-12.2,-24.4,0.0,0.0,0.0,0.0,12.4,8.5,0.0,0.0,0.0,0.0
674.842,-12.2,-24.4,0.0,0.0,0.0,0.0,15.8,9.7,0.0,0.0,0.0,0.0
674.914,-12.2,-24.4,0.0,0.0,0.0,0.0,8.4,5.4,0.0,0.0,0.0,0.0
674.986,-12.2,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0
675.127,-12.2,-24.4,0.0,0.0,0.0,0.0,8.2,5.5,0.0,0.0,0.0,0.0
675.199,-12.2,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0
675.620,12.2,24.4,36.6,0.0,0.0,0.0,56.8,36.6,11.0,0.0,0.0,0.0
675.692,24.4,36.6,12.2,48.8,0.0,0.0,13.7,9.7,8.5,7.3,0.0,0.0
675.765,12.2,-48.8,-61.0,-36.6,24.4,-73.2,19.0,9.7,9.6,7.7,7.6,6.2
675.839,-24.4,-36.6,-12.2,0.0,0.0,0.0,6.1,5.2,5.1,0.0,0.0,0.0
675.911,-24.4,-12.2,-36.6,0.0,0.0,0.0,11.3,8.5,8.4,0.0,0.0,0.0
675.984,-36.6,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0
676.056,-61.0,-73.2,0.0,0.0,0.0,0.0,8.5,6.8,0.0,0.0,0.0,0.0
676.128,-73.2,-61.0,-85.4,0.0,0.0,0.0,10.6,9.9,5.5,0.0,0.0,0.0
676.200,-61.0,-73.2,-48.8,0.0,0.0,0.0,8.3,6.8,5.0,0.0,0.0,0.0
676.272,-73.2,-61.0,0.0,0.0,0.0,0.0,10.0,9.5,0.0,0.0,0.0,0.0
676.344,-61.0,-73.2,-48.8,0.0,0.0,0.0,11.4,10.0,6.4,0.0,0.0,0.0
676.416,-61.0,-48.8,-73.2,0.0,0.0,0.0,11.5,10.2,6.1,0.0,0.0,0.0
676.488,-48.8,-36.6,0.0,0.0,0.0,0.0,6.4,5.7,0.0,0.0,0.0,0.0
682.859,36.6,48.8,0.0,0.0,0.0,0.0,6.1,5.0,0.0,0.0,0.0,0.0
683.140,97.6,85.4,109.8,73.2,122.0,0.0,26.2,21.6,15.8,6.0,5.7,0.0
683.214,85.4,73.2,97.6,61.0,0.0,0.0,17.0,14.7,7.8,5.4,0.0,0.0
683.287,73.2,61.0,85.4,48.8,97.6,0.0,19.2,17.0,13.2,7.2,5.3,0.0
683.360,12.2,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0
683.431,-24.4,36.6,-12.2,48.8,61.0,0.0,11.5,9.3,8.7,6.5,5.9,0.0
683.505,-24.4,12.2,0.0,0.0,0.0,0.0,8.6,8.6,0.0,0.0,0.0,0.0
683.577,-12.2,-24.4,0.0,0.0,0.0,0.0,13.3,11.6,0.0,0.0,0.0,0.0
683.649,-24.4,-12.2,-36.6,-48.8,0.0,0.0,42.4,32.9,28.4,9.0,0.0,0.0
683.722,-24.4,-12.2,0.0,0.0,0.0,0.0,12.0,11.8,0.0,0.0,0.0,0.0
683.864,12.2,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0
684.006,-12.2,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0
684.147,-12.2,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0
684.568,12.2,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0
684.709,12.2,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0
684.850,12.2,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0
684.921,-12.2,-24.4,36.6,0.0,0.0,0.0,15.8,11.1,6.2,0.0,0.0,0.0
684.994,12.2,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0
685.065,-24.4,-12.2,-36.6,0.0,0.0,0.0,12.2,10.5,8.8,0.0,0.0,0.0
685.207,12.2,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0
685.278,12.2,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0
685.489,-12.2,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0
685.560,12.2,24.4,-36.6,0.0,0.0,0.0,35.0,23.2,7.5,0.0,0.0,0.0
685.704,12.2,24.4,0.0,0.0,0.0,0.0,8.2,5.2,0.0,0.0,0.0,0.0
685.776,-24.4,-12.2,-36.6,0.0,0.0,0.0,7.6,7.5,6.2,0.0,0.0,0.0
685.919,12.2,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0
685.990,-36.6,-24.4,12.2,-48.8,0.0,0.0,10.1,10.0,8.8,6.3,0.0,0.0
686.064,-12.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
686.135,-61.0,-48.8,-24.4,-36.6,-73.2,0.0,12.8,11.7,8.1,7.1,5.1,0.0
686.261,-48.8,-61.0,-36.6,-24.4,-12.2,-73.2,25.6,20.1,18.1,10.8,10.5,7.7
686.282,-12.2,-24.4,-36.6,-48.8,0.0,0.0,13.7,12.2,9.3,6.4,0.0,0.0
686.355,-12.2,-24.4,0.0,0.0,0.0,0.0,12.8,8.3,0.0,0.0,0.0,0.0
686.847,-36.6,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0
686.919,12.2,24.4,36.6,48.8,0.0,0.0,64.8,63.8,32.2,8.4,0.0,0.0
686.993,24.4,36.6,12.2,48.8,-61.0,0.0,41.7,30.3,24.0,10.0,6.3,0.0
687.068,3110.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0
687.209,-61.0,-73.2,-85.4,-48.8,0.0,0.0,9.4,9.3,6.4,6.0,0.0,0.0
687.282,-85.4,-73.2,-97.6,-61.0,0.0,0.0,14.3,12.1,9.4,7.2,0.0,0.0
687.355,-85.4,-97.6,0.0,0.0,0.0,0.0,9.0,7.6,0.0,0.0,0.0,0.0
687.427,-73.2,-61.0,-85.4,-48.8,0.0,0.0,12.1,10.7,7.0,5.5,0.0,0.0
687.500,-61.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0
687.571,-61.0,-48.8,0.0,0.0,0.0,0.0,7.3,5.1,0.0,0.0,0.0,0.0
694.645,48.8,36.6,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0
694.787,85.4,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0
694.858,97.6,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
694.929,61.0,73.2,48.8,85.4,0.0,0.0,21.6,18.8,12.3,7.9,0.0,0.0
